incident_id,incident_date,org_id,attack_type_id,severity,status,financial_loss_ngn,affected_users,resolution_time_hours,team_id
2770,2021-03-26,37,8,medium,UNRESOLVED,8928333.24,2766,,1
1887,2022-01-23,41,14,Medium,resolved,17946296.12,788,26,13
2569,2024-11-26,51,2,Medium,Resolved,6227617.08,3422,24,26
1230,2023-06-23,36,2,Low,Resolved,,402,18,20
3481,2024-01-18,50,10,Medium,Resolved,32943649.18,1491,38,1
4519,2024-07-08,57,2,High,Resolved,451684775.07,35254,149,18
2391,2021-09-09,53,11,Low,Resolved,4950609.53,13,7,4
1101,2019-08-24,21,8,Medium,Resolved,19143115.37,4029,69,2
97,2021-05-18,21,14,Medium,Unresolved,30727894.54,4936,,1
3236,2021-11-27,22,1,Critical,Under Investigation,7394402800.28,58169,,1
2057,2021-01-23,16,4,Low,Resolved,1366536.93,249,3,1
4731,2024-03-07,15,12,Medium,Resolved,31527595.41,2857,68,22
1703,2024-10-11,92,10,low,UNDER INVESTIGATION,3585354.75,165,,15
665,2020-07-23,68,8,Medium,Resolved,43178486.29,3151,50,19
4582,2022-03-26,47,1,Medium,Resolved,,,51,25
2827,2024-02-28,94,1,Medium,Resolved,48105519.17,4579,41,5
4302,2019-01-26,13,11,Medium,Resolved,37989022.78,3993,47,13
2743,2023-10-06,26,13,Critical,Resolved,1448246702.03,474333,479,11
4468,2024-09-03,84,2,Low,Resolved,2938074.27,152,22,24
4477,2022-01-27,56,4,LOW,Resolved,2368265.37,252,13,4
2324,2024-10-15,1,4,Low,Resolved,1091592.06,341,15,1
3044,2024-08-23,95,5,Critical,Under Investigation,4857777911.63,318408,,15
963,2021-07-26,96,3,LOW,Unresolved,2402308.85,293,,7
3735,2020-05-14,35,9,High,Resolved,55096770.83,22603,105,2
4946,2020-07-02,37,9,High,RESOLVED,71648537.89,,152,21
3326,2023-10-06,25,15,Critical,Resolved,8674096924.2,193728,708,21
2171,2022-03-25,88,15,High,Resolved,392104882.19,,54,6
1896,2022-03-15,27,15,High,Under Investigation,51219322.77,18138,,20
696,2024-02-03,83,10,Low,Resolved,3810592.89,142,20,9
644,2023-04-28,2,2,Medium,UNDER INVESTIGATION,30210281.29,,,1
2607,2020-02-13,18,1,Medium,Resolved,13901250.08,3128,71,13
2304,2021-09-19,6,9,Low,RESOLVED,3970398.3,308,20,1
1187,2024-07-02,47,10,Medium,Resolved,8192917.85,3578,25,2
234,2024-03-27,65,11,High,Under Investigation,409964081.46,10810,,26
595,2023-05-08,93,14,Medium,Resolved,39106242.41,1381,41,15
1894,2024-12-14,12,5,low,RESOLVED,4843827.99,,20,13
3114,2021-05-02,89,14,Low,Under Investigation,4044282.5,200,,6
2875,2023-01-18,88,5,critical,under investigation,6551592138.42,110277,,5
1534,2024-04-05,32,6,High,UNRESOLVED,453813640.72,1887,,2
2225,2022-04-17,37,11,High,Resolved,451320973.71,47418,61,21
2259,2022-07-29,17,9,Low,Resolved,3128356.21,485,24,13
3371,2023-12-13,63,13,Medium,resolved,5831766.03,1703,35,19
2845,2019-09-14,53,6,Medium,Unresolved,30921043.4,2704,,12
2235,2024-08-15,12,1,Critical,Under Investigation,1028805174.87,117660,,20
1993,2020-09-07,64,11,Medium,Resolved,27958193.23,4716,30,26
2746,2022-05-10,62,8,Medium,Under Investigation,38762066.84,4517,,19
173,2023-11-10,9,6,High,Resolved,358375958.96,,25,21
811,2021-11-13,85,5,High,Resolved,364884658.61,31130,102,1
3448,2022-11-26,68,12,Critical,Resolved,3775516171.09,193884,231,19
2393,2020-11-11,24,6,Medium,Resolved,29383834.98,3184,26,1
276,2022-09-16,12,12,medium,RESOLVED,43404435.15,3732,29,21
3122,2024-03-21,47,4,High,Resolved,104610471.14,30140,113,2
1217,2022-06-01,22,3,Medium,Resolved,49507894.28,1166,36,1
506,2023-11-24,29,12,Critical,Resolved,9220777946.5,305338,501,20
56,2023-03-11,88,4,Medium,Under Investigation,17790558.46,1325,,5
4216,2023-08-15,33,7,Medium,Under Investigation,26738901.88,238,,20
4453,2022-10-02,77,14,Medium,Resolved,8585302.42,2180,58,16
2143,2024-09-28,20,8,critical,Resolved,6802534208.28,402234,362,2
1356,2020-10-15,96,12,Critical,Resolved,10467938847.61,388162,126,9
2624,2022-07-24,3,9,Low,Under Investigation,670958.43,163,,1
1435,2022-05-26,50,1,Medium,Under Investigation,12652157.23,3806,,13
4963,2023-03-02,59,6,High,Unresolved,292009523.06,22980,,19
2974,2023-03-01,67,13,Medium,Under Investigation,16435917.21,,,12
763,2023-10-04,88,8,Medium,Unresolved,33981970.12,1023,,5
1056,2021-09-10,73,4,High,Resolved,60218767.7,35332,68,17
1813,2024-12-17,75,15,Medium,Resolved,16151521.2,912,53,16
258,2023-08-28,33,11,HIGH,Resolved,470127168.61,48015,83,20
211,2024-07-05,32,4,Low,Under Investigation,2479236.34,119,,21
4662,2024-06-26,56,1,Low,RESOLVED,,175,17,18
2960,2020-05-13,75,7,Medium,Resolved,33759039.2,2331,41,9
813,2022-11-10,73,14,High,Under Investigation,206487909.81,26244,,17
1182,2019-02-04,70,13,Low,under investigation,2597927.0,484,,19
433,2019-09-27,10,6,High,Resolved,,23333,73,2
2531,2023-11-29,82,2,High,Under Investigation,369708360.49,28026,,1
3098,2022-04-10,21,1,High,Resolved,452993437.21,20752,31,1
4449,2019-08-28,46,1,medium,under investigation,,3534,,11
4175,2019-06-29,35,12,High,Resolved,378998970.6,17437,140,1
95,2021-07-06,72,7,CRITICAL,UNDER INVESTIGATION,1782106690.77,251085,,17
4889,2020-09-29,94,6,high,RESOLVED,349441025.57,2063,71,15
16,2024-07-21,10,10,LOW,resolved,2293009.45,245,6,22
4876,2023-06-05,44,13,LOW,Under Investigation,4283595.86,53,,25
3614,2021-07-03,25,5,Low,Resolved,4913775.72,194,11,11
995,2022-07-25,6,8,Medium,Resolved,49991986.27,,22,21
4420,2024-07-07,50,11,Low,Resolved,4965250.7,491,11,2
3885,2020-03-19,44,3,Low,Resolved,1430627.0,,3,1
438,2022-03-19,94,1,LOW,UNDER INVESTIGATION,1141131.01,26,,6
4215,2024-02-13,61,11,Low,Under Investigation,1512743.04,82,,4
3258,2024-07-30,52,4,High,Under Investigation,485863269.47,12503,,19
4813,2021-07-03,47,6,Critical,Unresolved,3656304667.25,164856,,2
3398,2021-11-21,42,3,Medium,Resolved,45052639.6,3618,12,13
3859,2023-08-24,84,13,Medium,Under Investigation,32897239.27,3830,,24
4599,2024-12-29,33,7,High,Resolved,403397419.8,42547,95,20
4527,2023-04-16,89,7,High,Resolved,109746435.41,29087,123,23
4274,2024-04-10,49,6,Medium,Resolved,43199848.67,2835,67,11
3223,2021-12-06,61,10,Low,Under Investigation,4066209.75,14,,3
1025,2024-09-03,92,12,High,Unresolved,,37466,,15
3583,2019-02-26,51,6,Medium,Under Investigation,20614715.45,4670,,18
339,2022-10-31,19,10,Critical,Resolved,3655267992.69,253725,351,21
1206,2024-05-20,87,3,Low,Resolved,2579886.34,497,7,5
746,2022-11-13,96,13,High,Resolved,111513953.15,6899,71,7
473,2019-04-12,32,5,Low,Under Investigation,4933632.81,183,,1
55,2024-08-22,82,7,Low,Resolved,1798309.92,404,3,1
1433,2024-10-01,78,10,Critical,Resolved,9017501326.01,113427,135,24
3996,2023-04-07,92,3,Medium,RESOLVED,18031954.81,2405,42,15
4480,2022-12-21,59,1,HIGH,Resolved,381452744.04,33958,151,18
2164,2022-05-04,14,3,Medium,Resolved,37632580.2,4436,23,11
2074,2021-12-17,79,6,Critical,Resolved,4399336649.64,379063,92,9
4191,2020-09-03,1,8,Low,Under Investigation,2294969.1,263,,13
635,2024-09-22,43,8,High,Resolved,313752296.61,12554,34,2
107,2024-10-24,76,1,MEDIUM,Resolved,7321587.71,4781,66,9
3893,2020-05-09,21,13,High,RESOLVED,83314475.22,48992,59,2
2518,2022-06-26,78,11,Medium,Resolved,,4991,18,9
5000,2019-11-02,13,5,Low,Under Investigation,,139,,11
2467,2023-11-07,16,6,Medium,Resolved,48026133.23,2615,33,22
809,2021-06-13,24,2,Medium,Resolved,25461833.66,2412,28,20
1679,2019-04-03,4,2,HIGH,Under Investigation,166692693.7,41031,,22
539,2019-09-19,17,6,Critical,Resolved,3972390879.82,,50,13
1250,2022-01-25,64,3,Medium,Under Investigation,14044276.24,103,,26
4500,2023-01-24,46,13,CRITICAL,resolved,8879005580.96,265457,376,2
671,2019-11-18,72,4,LOW,RESOLVED,3223304.1,252,21,9
2229,2024-02-07,83,14,Low,Resolved,3522623.93,54,2,16
466,2024-02-06,72,12,High,Under Investigation,147045065.54,41823,,24
4671,2022-03-19,90,2,Low,Under Investigation,1251101.11,87,,23
2460,2024-04-12,78,7,Critical,Resolved,10211549833.63,188115,231,1
597,2024-04-13,100,5,Low,Resolved,,113,6,10
4524,2022-07-29,14,7,Medium,Under Investigation,22037488.13,783,,13
4560,2023-09-07,37,14,Low,Under Investigation,4338349.98,158,,2
2662,2022-10-18,61,8,Medium,Resolved,16709094.27,,70,26
2129,2022-07-04,73,13,High,Resolved,397071606.6,23325,107,17
2413,2024-08-22,85,7,Low,Resolved,734815.86,334,10,17
4698,2023-05-08,45,15,High,Resolved,267805539.91,16152,48,25
2889,2021-04-10,51,10,Medium,under investigation,11084808.94,3268,,19
1173,2023-03-12,86,5,LOW,Unresolved,4297381.28,343,,6
3084,2024-01-08,35,14,Low,Under Investigation,933804.04,370,,1
829,2022-08-30,32,2,High,Resolved,237763141.47,46758,135,20
1651,2019-06-24,69,1,Medium,Under Investigation,32964903.72,1128,,18
4184,2024-12-08,73,9,High,Resolved,277017895.7,46307,113,9
1311,2021-10-30,87,3,High,Resolved,58049963.02,31599,131,6
4098,2021-09-11,48,3,Medium,Under Investigation,14730237.12,,,2
3393,2023-11-09,37,13,Low,Resolved,2037825.23,500,6,21
61,2023-02-15,43,13,Medium,Resolved,15072864.62,2126,36,2
1449,2024-03-30,78,4,HIGH,Resolved,78293107.35,4296,100,16
1430,2023-04-25,69,4,High,Under Investigation,89818731.49,5741,,18
3920,2024-06-04,15,13,Low,Under Investigation,2059151.98,127,,22
3308,2022-05-01,87,14,Low,Resolved,3684966.14,51,21,23
9,2021-12-02,5,15,Medium,Under Investigation,15172062.66,966,,21
3005,2022-02-03,94,7,Medium,Unresolved,30644191.52,1344,,6
4530,2024-02-20,12,6,Critical,Resolved,9674987043.22,203120,212,2
3331,2023-06-06,76,9,High,Resolved,99857674.49,6552,46,1
3517,2020-07-04,6,10,High,Resolved,256968884.57,13543,33,1
3182,2020-03-08,25,2,Low,Resolved,3403909.86,447,0,11
4089,2024-10-06,3,7,High,Resolved,295321536.22,,143,13
1047,2024-05-26,9,8,Medium,Unresolved,11749370.05,4898,,1
2489,2020-10-20,87,1,high,Resolved,,27922,138,15
171,2024-01-21,94,12,High,Unresolved,410860871.52,17580,,6
3770,2023-04-16,73,13,Low,Under Investigation,1535288.08,149,,17
895,2024-11-07,36,6,High,Unresolved,360318241.95,16236,,2
1829,2019-08-21,33,11,Medium,Resolved,24745382.7,4140,13,2
3170,2021-11-12,56,1,low,Resolved,1526915.04,196,19,19
527,2022-10-23,94,13,LOW,Resolved,2893022.79,251,12,5
2172,2023-08-16,67,6,Medium,Resolved,31037105.55,2911,18,26
4228,2024-02-29,84,5,LOW,under investigation,4314042.91,470,,17
1848,2023-10-27,70,4,Medium,UNDER INVESTIGATION,6362465.43,2429,,4
2687,2021-07-21,62,11,Medium,Resolved,26873188.16,560,59,19
2016,2023-12-26,51,7,Low,Unresolved,1624397.94,,,18
270,2023-11-29,72,10,Low,Unresolved,4831004.73,235,,9
3495,2024-11-30,55,13,Low,Under Investigation,4311731.96,476,,18
3017,2022-11-20,23,14,Medium,Resolved,36749493.44,3384,41,20
2723,2024-06-15,29,6,Medium,Resolved,,3999,47,20
231,2023-08-15,58,7,Medium,Under Investigation,32443883.01,207,,18
2307,2024-12-21,7,2,Low,Under Investigation,3006015.56,194,,20
3848,2020-01-05,16,12,Medium,Unresolved,47352432.33,3695,,13
2658,2024-10-08,62,2,Medium,Unresolved,12026853.42,924,,4
2684,2023-01-13,66,1,Medium,Resolved,,,24,26
3142,2022-02-02,66,9,Medium,Resolved,25502259.82,4076,33,18
3922,2021-10-25,22,7,Medium,RESOLVED,,4213,68,21
3095,2021-04-15,85,8,High,Resolved,218883570.67,8607,113,24
677,2019-02-25,37,9,Medium,Under Investigation,7794572.3,3992,,1
952,2024-11-07,85,4,Low,Resolved,,135,21,9
1891,2023-10-17,28,13,High,Unresolved,131796493.3,41230,,20
4439,2022-07-28,52,2,Critical,Resolved,7697502675.15,417486,335,4
3791,2024-06-29,73,13,High,Resolved,445313302.59,49824,100,1
335,2022-12-28,30,2,low,unresolved,1462641.68,71,,11
3153,2021-02-26,14,15,Low,Under Investigation,3350037.82,428,,21
2447,2022-01-08,34,5,High,Unresolved,299635431.32,32280,,11
3202,2023-11-17,43,1,High,Resolved,345761294.21,42968,38,11
1880,2022-09-05,9,3,High,Unresolved,350696741.76,25756,,20
954,2024-12-07,62,2,High,Under Investigation,244273670.1,35907,,26
1474,2023-01-03,47,2,Medium,Resolved,44917627.22,3983,60,11
4034,2020-03-21,24,12,LOW,resolved,3423398.16,169,2,11
4046,2022-08-07,79,5,HIGH,Resolved,453526362.83,24418,127,9
606,2023-03-29,30,6,Medium,Under Investigation,47028993.01,3869,,21
2497,2021-02-14,30,10,High,Resolved,243793194.42,,133,21
4754,2021-05-17,6,4,critical,resolved,5413403343.19,405866,221,2
2117,2020-08-27,6,8,High,Unresolved,148936227.58,4518,,11
3116,2024-09-28,93,13,high,Resolved,255965361.49,3129,70,15
140,2023-10-08,63,3,low,RESOLVED,920143.33,170,19,26
3853,2021-06-11,26,13,High,Under Investigation,329514241.6,42969,,11
2841,2022-09-06,75,8,Medium,Under Investigation,26741820.05,1055,,9
2234,2022-10-24,59,4,Low,Under Investigation,4975650.62,15,,18
4355,2023-12-07,87,14,High,Resolved,183236254.99,11003,134,6
4518,2024-08-17,45,14,Medium,RESOLVED,27050202.57,3658,62,25
2066,2023-08-07,97,10,Low,Resolved,1687174.56,207,18,8
2594,2023-05-31,19,15,Medium,Resolved,22440483.68,3478,26,21
2433,2023-06-20,33,3,MEDIUM,UNDER INVESTIGATION,20331992.96,2613,,11
2120,2023-03-02,88,4,Low,Resolved,1669541.75,238,23,6
2700,2023-04-19,15,11,Medium,Unresolved,12150847.14,4751,,2
2604,2024-06-06,35,14,High,Resolved,73574249.02,14545,122,2
3841,2024-07-26,33,11,Low,Resolved,2869411.14,104,18,21
4669,2022-05-30,89,5,low,under investigation,3119888.15,224,,6
1823,2024-03-26,30,6,Low,Resolved,4543782.22,210,24,2
4907,2023-06-12,75,13,Medium,Under Investigation,20766480.52,4888,,24
459,2024-08-07,30,8,Critical,Unresolved,5205709330.88,170415,,11
1805,2023-12-03,55,7,Medium,Resolved,6652883.61,1515,20,12
1670,2024-04-17,19,6,Critical,Under Investigation,,115032,,22
3515,2024-02-23,57,6,Medium,Under Investigation,17404975.03,3845,,3
4729,2023-07-24,97,11,Medium,Resolved,48135607.88,1930,27,7
2481,2022-05-09,87,1,Low,Resolved,4301677.67,437,14,23
3936,2024-08-21,21,2,Medium,Resolved,36055299.37,3680,44,1
632,2021-10-24,11,3,Medium,Resolved,22105718.22,307,51,21
2715,2023-08-03,25,1,Critical,resolved,2597075030.18,95983,221,21
755,2024-12-01,41,5,Medium,Under Investigation,9609373.46,656,,11
2626,2024-07-01,24,2,High,Resolved,300148570.2,34474,114,2
4129,2024-03-08,96,12,Medium,Resolved,10867070.98,669,60,9
4737,2022-01-06,37,1,High,Under Investigation,159244758.56,23177,,2
2794,2024-07-21,21,5,Medium,Resolved,16097381.29,2694,60,20
1315,2024-06-25,9,12,Critical,Under Investigation,6501508990.84,172447,,21
3105,2024-09-21,2,13,High,Under Investigation,132001464.83,46205,,2
2132,2022-01-28,16,12,medium,Under Investigation,48892097.63,3783,,13
2300,2024-01-10,90,15,Medium,Resolved,20608765.72,2006,51,6
2499,2022-10-05,78,11,critical,UNRESOLVED,9293108383.68,346279,,9
2744,2024-06-05,33,14,Medium,Resolved,47969475.47,2157,63,21
2162,2024-10-04,90,8,Low,Resolved,4656956.84,331,5,15
2886,2023-03-01,79,1,High,Resolved,,49652,137,24
1072,2024-05-04,5,8,High,Under Investigation,,12459,,21
2555,2019-08-13,50,14,high,Unresolved,125488729.79,6394,,25
2557,2019-01-18,50,11,Critical,Under Investigation,,209415,,1
1653,2024-01-22,59,11,Medium,resolved,20605152.45,4856,24,4
2198,2024-03-05,16,14,Low,Under Investigation,887924.88,434,,20
1590,2024-09-29,52,7,Medium,Resolved,17208931.99,3957,58,19
2083,2021-10-28,93,4,Low,resolved,4118382.13,470,16,23
2614,2023-12-06,9,7,High,Resolved,69543919.58,,167,21
2166,2022-07-06,10,3,Medium,Resolved,17564631.37,3558,70,11
1787,2022-06-03,60,2,High,Resolved,53044307.55,17881,95,26
333,2024-01-21,54,1,Low,Resolved,1961930.74,177,21,3
2201,2020-04-23,82,10,High,Resolved,255508013.69,21060,139,16
4778,2022-07-02,62,1,Medium,Resolved,,1545,57,19
3906,2020-11-30,52,15,High,Resolved,175896034.06,46415,62,3
3284,2023-03-12,12,13,High,under investigation,131000565.2,4611,,21
3029,2022-11-10,85,9,High,Unresolved,227320619.15,26661,,9
4182,2019-09-06,72,4,Critical,Resolved,9657368773.31,437511,167,9
178,2023-08-15,37,10,Medium,Resolved,39634424.42,3810,27,21
838,2022-01-30,35,12,Medium,Unresolved,49330826.5,3473,,21
1446,2021-05-21,75,14,MEDIUM,RESOLVED,16672140.59,3644,63,1
518,2024-01-16,42,5,Low,Resolved,1224530.79,364,8,11
1387,2023-10-21,18,5,High,Resolved,344870553.33,15539,62,11
2519,2021-09-22,41,5,Medium,Resolved,16274575.35,1814,63,11
198,2020-12-21,14,12,Low,Under Investigation,1764271.8,219,,13
3079,2024-11-16,72,3,Medium,Resolved,24477075.18,3623,41,9
2033,2024-04-04,97,12,Medium,resolved,5346152.04,4566,42,10
4563,2021-03-23,65,2,Low,Resolved,2933530.43,499,12,4
4116,2020-02-24,60,3,Medium,Resolved,9615092.11,3243,23,3
86,2024-11-14,36,1,High,Resolved,291505171.9,10111,155,21
3817,2021-09-30,27,3,medium,resolved,,1671,29,21
2618,2024-05-05,67,5,Low,Under Investigation,2810467.56,66,,3
2100,2022-08-10,31,10,Low,Resolved,4990247.15,,2,21
2017,2023-01-19,81,3,Medium,Resolved,,867,39,9
2495,2022-11-04,58,7,Medium,Resolved,23083407.13,1658,54,18
2239,2020-02-01,23,9,Medium,Unresolved,25728034.45,1669,,21
2933,2023-05-03,33,8,Low,Resolved,4987886.67,,24,2
2807,2021-10-09,86,11,Low,Resolved,,297,13,5
3711,2023-03-03,7,15,High,Resolved,54987997.96,2216,78,21
1822,2019-04-07,85,9,Medium,Resolved,15548923.07,3924,14,9
4959,2022-05-19,43,2,High,Unresolved,129575411.9,43750,,11
2902,2022-11-11,48,7,critical,RESOLVED,,168914,304,2
1980,2021-08-22,23,10,high,unresolved,115207546.81,15029,,21
2451,2022-05-29,30,11,Critical,Resolved,3748366741.56,357404,196,1
4957,2022-10-31,29,8,Medium,Resolved,28603981.18,3168,65,2
293,2023-04-12,4,6,Critical,Resolved,8072136681.56,246050,389,22
4021,2020-02-08,68,14,Critical,Under Investigation,8017769866.05,41182,,12
1031,2023-07-04,31,4,Medium,Unresolved,31797488.04,873,,1
3801,2024-05-01,86,1,medium,resolved,39515556.34,769,19,15
1510,2019-01-16,10,7,High,Resolved,193260254.71,37962,139,20
4878,2023-10-02,5,14,Low,Under Investigation,520158.89,336,,13
153,2024-08-14,32,10,High,Under Investigation,480797346.73,13251,,1
2906,2022-10-10,44,10,LOW,Under Investigation,1840022.74,473,,1
2031,2024-02-09,97,3,Medium,Resolved,8086089.15,1411,37,7
1483,2019-05-06,10,4,Critical,Resolved,8836613500.65,41231,259,1
2427,2024-09-09,93,3,Low,Under Investigation,4542154.55,316,,5
4781,2023-04-17,58,15,Medium,Resolved,27183716.59,2611,50,26
431,2019-09-11,49,4,High,Resolved,200249503.2,30350,71,25
651,2020-09-20,78,1,High,Resolved,92350029.42,22454,-5,1
1551,2024-05-31,8,12,Medium,Under Investigation,24497103.2,2471,,21
1404,2022-07-14,74,11,Medium,Unresolved,20207676.9,3316,,16
3316,2023-10-20,17,8,High,Unresolved,350182522.91,22614,,1
1744,2024-12-21,24,10,High,Resolved,251708687.83,21840,56,21
1386,2024-01-14,89,5,Medium,Unresolved,23916178.74,1772,,5
1579,2023-12-07,10,8,Medium,Resolved,34873308.66,2365,49,21
901,2021-06-06,43,7,High,Under Investigation,338799516.23,45297,,11
4284,2022-01-20,52,13,Low,Under Investigation,1067180.68,200,,19
2008,2022-03-05,3,6,High,Resolved,233867455.84,40580,53,2
3238,2022-02-19,56,9,Low,Unresolved,707975.4,127,,3
4773,2023-10-11,17,12,Low,Resolved,640515.15,431,16,22
3245,2019-04-30,7,13,Critical,Resolved,9110124366.83,,429,20
3319,2024-11-06,3,14,Low,Resolved,1372472.55,363,8,1
1878,2022-11-24,39,4,Low,Under Investigation,4048631.32,283,,21
3407,2022-05-13,19,5,Low,Under Investigation,2864029.35,255,,2
2758,2021-04-26,10,10,High,Resolved,60865505.89,27401,98,1
4501,2021-01-18,86,8,Medium,Unresolved,7340769.65,1634,,6
727,2023-09-11,19,7,Medium,Unresolved,8102952.22,1527,,2
3072,2019-05-24,6,12,Medium,Under Investigation,42382926.33,4501,,11
1290,2023-08-27,53,3,High,Resolved,482927525.21,2502,64,26
5,2020-07-26,81,2,Low,Unresolved,1403574.86,38,,17
4787,2023-05-02,94,4,Medium,Under Investigation,12279749.82,1235,,15
4236,2021-02-20,75,6,Low,Resolved,1796575.84,75,5,9
3811,2024-05-27,68,6,Low,Under Investigation,3971227.22,45,,12
443,2023-11-23,15,9,Critical,Resolved,6443755268.4,129628,417,11
2912,2021-07-11,66,11,High,Resolved,369950120.87,21026,102,3
1332,2023-06-15,99,8,Medium,Resolved,26891141.11,657,67,8
3181,2024-06-27,56,14,Medium,Resolved,29220214.22,3395,71,12
637,2019-12-17,91,5,Low,Under Investigation,4802803.53,222,,15
4352,2023-05-22,53,13,Medium,Unresolved,28117638.89,1229,,19
498,2021-01-15,31,3,High,Resolved,404680227.13,12392,62,11
85,2023-08-24,94,13,Medium,Resolved,47482851.74,1861,31,23
1772,2019-01-26,27,1,MEDIUM,RESOLVED,18438263.5,1213,26,21
2108,2023-06-17,17,9,Low,Under Investigation,4839092.31,338,,1
1269,2022-08-10,89,4,Low,Unresolved,1397705.42,110,,6
3145,2023-02-25,28,10,Low,Resolved,1430919.89,64,12,20
3546,2024-09-13,90,1,Low,Resolved,967780.34,105,7,6
2007,2023-12-14,62,13,Medium,Under Investigation,34571617.87,4608,,12
2627,2021-08-02,82,14,Low,RESOLVED,504826.11,450,22,1
3656,2023-09-17,96,5,Critical,Resolved,10631246383.13,121975,167,10
1766,2023-08-04,38,1,Low,Resolved,,212,7,11
1083,2021-09-06,84,10,Critical,Under Investigation,9817037383.62,234056,,17
749,2023-04-26,73,1,Medium,Unresolved,35771947.35,1206,,1
1669,2020-11-17,67,1,Medium,Unresolved,22168754.93,3657,,12
